timestamp,engine,profile,payload_kind,query_id,mean_latency_ms,std_latency_ms,n_runs,rows_returned,total_bytes_returned
2026-04-08T14:11:09.698623+00:00,postgresql+timescaledb,720p_hd_image,image,Q_retrieve_binaries_time_range,2714.143,27.945,5,2000,765220000
