timestamp,engine,profile,payload_kind,query_id,mean_latency_ms,std_latency_ms,n_runs,payload_size_bytes
2026-04-08T14:56:47.102630+00:00,postgresql+timescaledb+minio,720p_hd_image,image,Q_latest_payload_by_device,1.767,0.386,5,382610
