timestamp,engine,profile,payload_kind,payload_size_bytes,payload_size_mb,warmup_rows,total_rows_per_run,batch_size,n_runs,mean_duration_sec,std_duration_sec,mean_rows_per_sec,std_rows_per_sec,mean_logical_mb_per_sec,std_logical_mb_per_sec,mean_db_size_after_mb,std_db_size_after_mb,mean_table_total_after_mb,std_table_total_after_mb,mean_storage_amplification,std_storage_amplification
2026-04-08T15:06:41.974528+00:00,postgresql+timescaledb+minio,1440p_qhd_image,image,1467123,1.399158,100,2000,50,5,57.6528,9.2474,35.47,6.05,49.623,8.466,2808.36,0.014,2798.862,0.0,1.0002,0.0
