timestamp,engine,profile,payload_kind,query_id,mean_latency_ms,std_latency_ms,n_runs,rows_returned,total_bytes_returned
2026-04-08T14:47:26.084477+00:00,postgresql+timescaledb,5k_uhd_image,image,Q_retrieve_binaries_time_range,46564.559,703.061,5,2000,10666506000
