timestamp,engine,profile,payload_kind,query_id,mean_latency_ms,std_latency_ms,n_runs,rows_returned,total_bytes_returned
2026-04-08T15:01:40.036453+00:00,postgresql+timescaledb+minio,1080p_fhd_image,image,Q_retrieve_binaries_time_range,2191.136,29.387,5,2000,1687092000
