timestamp,engine,profile,payload_kind,query_id,mean_latency_ms,std_latency_ms,n_runs,payload_size_bytes
2026-04-08T14:11:10.677988+00:00,postgresql+timescaledb,720p_hd_image,image,Q_latest_payload_by_device,2.589,0.548,5,382610
