timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-04-08T21:47:30,postgres_phase,8696465e-8dd7-4814-bfb1-630daceb4a0d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2319.130090349,0.0198248459997709,8.548397557459824e-06,25.3803980007059,0.0,20.0,0.016445910979496,0.0,0.0128837779972944,0.0293296889767904,0.0,Indonesia,IDN,banten,,,Linux-6.8.0-107-generic-x86_64-with-glibc2.39,3.14.3,3.2.6,16,11th Gen Intel(R) Core(TM) i9-11900H @ 2.50GHz,0,,106.5265,-6.1716,30.98925399780273,machine,7.560914581535807,0,30.46639344262295,9.441405701986977,N,1.0,0.0
2026-04-08T22:25:22,postgres_minio_phase,75325197-8bc2-43d4-9e33-0a53ae717095,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2266.2913856429996,0.014483003239827727,6.390618316593284e-06,13.918354916383976,0.0,20.0,0.008836661083212096,0.0,0.012590086972177767,0.021426748055389865,0.0,Indonesia,IDN,banten,,,Linux-6.8.0-107-generic-x86_64-with-glibc2.39,3.14.3,3.2.6,16,11th Gen Intel(R) Core(TM) i9-11900H @ 2.50GHz,0,,106.5265,-6.1716,30.989253997802734,machine,3.6415894039735104,0,8.222119205298013,2.5477489008282457,N,1.0,0.0
