timestamp,engine,profile,payload_kind,query_id,mean_latency_ms,std_latency_ms,n_runs,payload_size_bytes
2026-04-08T15:07:02.644449+00:00,postgresql+timescaledb+minio,1440p_qhd_image,image,Q_latest_payload_by_device,2.28,0.522,5,1467123
