timestamp,engine,profile,payload_kind,query_id,mean_latency_ms,std_latency_ms,n_runs,payload_size_bytes
2026-04-08T15:01:41.238901+00:00,postgresql+timescaledb+minio,1080p_fhd_image,image,Q_latest_payload_by_device,2.352,0.458,5,843546
