timestamp,engine,profile,payload_kind,query_id,mean_latency_ms,std_latency_ms,n_runs,payload_size_bytes
2026-04-08T15:25:20.722672+00:00,postgresql+timescaledb+minio,5k_uhd_image,image,Q_latest_payload_by_device,3.36,0.264,5,5333253
