timestamp,engine,profile,payload_kind,query_id,run_id,latency_ms,rows_returned,total_bytes_returned
2026-04-08T14:52:59.667842+00:00,postgresql+timescaledb+minio,480p_sd_image,image,Q_retrieve_binaries_time_range,1,1501.84,2000,344734000
2026-04-08T14:53:01.201427+00:00,postgresql+timescaledb+minio,480p_sd_image,image,Q_retrieve_binaries_time_range,2,1533.402,2000,344734000
2026-04-08T14:53:02.718989+00:00,postgresql+timescaledb+minio,480p_sd_image,image,Q_retrieve_binaries_time_range,3,1517.43,2000,344734000
2026-04-08T14:53:04.258508+00:00,postgresql+timescaledb+minio,480p_sd_image,image,Q_retrieve_binaries_time_range,4,1539.397,2000,344734000
2026-04-08T14:53:05.825690+00:00,postgresql+timescaledb+minio,480p_sd_image,image,Q_retrieve_binaries_time_range,5,1567.07,2000,344734000
