timestamp,engine,profile,payload_kind,query_id,mean_latency_ms,std_latency_ms,n_runs,rows_returned,total_bytes_returned
2026-04-08T14:53:05.826005+00:00,postgresql+timescaledb+minio,480p_sd_image,image,Q_retrieve_binaries_time_range,1531.828,24.537,5,2000,344734000
