timestamp,engine,profile,payload_kind,payload_size_bytes,payload_size_mb,warmup_rows,total_rows_per_run,batch_size,n_runs,mean_duration_sec,std_duration_sec,mean_rows_per_sec,std_rows_per_sec,mean_logical_mb_per_sec,std_logical_mb_per_sec,mean_db_size_after_mb,std_db_size_after_mb,mean_table_total_after_mb,std_table_total_after_mb,mean_storage_amplification,std_storage_amplification
2026-04-08T14:10:49.711223+00:00,postgresql+timescaledb,720p_hd_image,image,382610,0.364885,100,2000,50,5,9.7524,0.1531,205.12,3.22,74.845,1.175,767.733,0.07,758.539,0.0,1.0394,0.0
