timestamp,engine,profile,payload_kind,query_id,mean_latency_ms,std_latency_ms,n_runs,payload_size_bytes
2026-04-08T15:13:38.993025+00:00,postgresql+timescaledb+minio,4k_uhd_image,image,Q_latest_payload_by_device,2.461,0.611,5,3138125
