timestamp,engine,profile,payload_kind,query_id,mean_latency_ms,std_latency_ms,n_runs,rows_returned,total_bytes_returned
2026-04-08T15:13:37.582839+00:00,postgresql+timescaledb+minio,4k_uhd_image,image,Q_retrieve_binaries_time_range,3857.219,14.564,5,2000,6276250000
